song_id,artist_id,artist_name,title,year
SOHGAJH12A6D4F8F58,ARPPURC1187B990FB7,Bert Kaempfert And His Orchestra,Just As Much As Ever,0
SOCTSJA12AC9618325,AR0X3JJ1187FB3A9A7,Hank Locklin,Filipino Baby,0
SOTYCYE12AC468AA08,ARYECMK1187FB5C081,Lady May,The Boss,0
SOAKXET12CF5F86E71,AR74Q3R1187B9B24C3,Nightwish,Escapist,2007
SOYDHCW12A6D4F9A2E,AR1PCLK1187FB5BBFF,Angelo Badalamenti,Jeffrey's Dark Side,1987
SOGBJSK12AB018D052,AR0G47L1187B98CC6D,Frank Chacksfield,Someone to Watch Over Me,0
SOSTFTW12A8C13B84A,ARKUP6H1187FB3F8E3,Cesar Camargo Mariano/Helio Delmiro,Milagre Dos Peixes/ Musica Incidental: Cais/ Music Incidental: San Vicente,0
SOLHFZF12AB018AB3E,ARHRP6Q1187FB3F016,Buzzhorn,Pinned To The Ground (album version),2002
SOZEHMC12A6D4F9F30,AR10USD1187B99F3F1,Silverstein,Always And Never (Album Version),2005
SOYHNTG12A6D4F5703,ARTW7I31187B9A4CA9,!!!,Myth Takes,2007
SOGBRIU12A582A214C,ARQCMZ01187B99342C,The Secret Life of Teenage Girls,Carpe PM,0
SOLCPEB12A58A7BF47,ARSZ6MA1187FB43D29,The Notorious B.I.G.,Who Shot Ya (Amended Album Version),2007
SOFOGMR12A8C140FFF,ARDIBRT1187B9AF176,Led Zeppelin,Poor Tom (Album Version),1982
SOBJYXZ12A8AE45FF1,ARY80281187FB3E380,Sandi Thom,Wounded Hearts,2008
SOGJSEF12AB01847D4,ARXSPYZ1187B98972A,Carl Belew,Love's Been Good To Me,0
SOCVGQS12A8C13D7DF,ARR2TI31187FB380FE,The Field Mice,When Morning Comes To Town,1989
SOGVRHK12A8AE47FFB,ARNILB71187B99EC88,Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas,Estate,0
SOGGYSM12A58A79111,AR0OEYB1187FB4A81E,Catherine Howe,Freedom Enough (From Silent Mother Nature),0
SOHCENZ12A8C13AC85,ARH4N0N1187FB3E1F1,Malkit Singh,Hai Shava,1993
SOIKVVS12AB0184063,ARDQO721187FB3C6D9,Rodney O & Joe Cooley,Nutty Block,1991
SOYCTBG12A8C144341,ARIFGKC1187B9B04D5,Dean Martin,Until You Love Someone,2005
SOMCCPJ12A8C142B6B,AR4IWYN1187FB47DF6,Strata,Part One From Triomusic,2004
SOVKCDB12A6D4FB2AB,AR9YQN31187FB45B34,James Darren,Hello Young Lovers (LP Version),0
SOONOZL12A6D4FC475,ARV3IN31187FB4AAAE,Till West & DJ Delicious,Same Man,2006
SOIHZMH12AB017DF93,ARCID1N1187FB51DA0,Carlos Nu\xc3\xb1ez,Quiero Ir Ao Mar,2005
SOCQJBX12AF72AA6F2,ARKCTSM11F4C83C839,Igor Stravinsky,The Owl and the Pussy-cat,0
SOMWLCK12A8C135D69,AR7JBP41187FB3EA8A,Gene Clark,Set You Free This Time,1998
SORHXYU12A8C13716B,ARAHQDS1187FB55275,Maysa,Bloco Da Solidao (1996 Digital Remaster),0
SOEMLQO12AB01808B6,ARALP6I1187B989E27,The Shirelles,Will You Love Me Tomorrow,1960
SOITEVV12A6D4F5969,AR23EC41187FB4805D,The American Boychoir,Stille nacht_ heilige nacht,0
SOWNSZY12AB0180BCF,AR8JSAL1187FB3CE7E,JDS,Nine Ways,0
SOQKKPE12A8C13C2CD,ARL6FF81187FB5A916,Panic At The Disco,Northern Downpour (Album Version),0
SORJXPY12AB0182839,AR9EZGO1187B9A401F,Jan Howard,Bad Seed,0
SOIRGRL12AB0186BC2,ARLDW6Z1187FB3F2A0,Abraham Laboriel,Exchange,1995
SOEGTAN12A6D4F8726,ARKA2YS1187B9A4060,Mich\xc3\xa8le Arnaud,Marie D'Aquitaine,0
SODTRPJ12A8C1377E9,AR1QXAQ1187FB47FAC,Sticky Fingaz,Oh My God,2000
SOKPFTZ12A6D4FA141,ARKSBCO1241B9CE46E,Dame Joan Sutherland / New Philharmonia Orchestra / Richard Bonynge,Joy To The World,0
SOFVRCJ12AB018B4DA,AR76DOS1187FB5AE78,The Jeff Healey Band,Hoochie Coochie Man,1989
SORWMLD12A8C137D1A,AR4OHL91187B9B2EB9,Angela Dimitriou,Ftei O Erotas,0
SOFHQCR12A8C138A74,AR6QQY41187B990574,Danny Wilson,The Second Summer Of Love,1989
SOCPGVG12AB018AA84,ARN8NCB1187FB49652,Lionel Rogg,Prelude And Fugue In C Major BWV 531 : Fugue,0
SOYUFEN12AB018BF99,AREHMUC1187B98B91B,Java,Don't Phunk With My Heart,0
SOLWQFA12AB01899E8,ARXG6L11187FB5695E,SWAMI featuring Asuivre,Give It What U Got,2007
SOAMXQV12AB018775F,ARO2EDF1187B993BD8,The Black Velvet Band,Dancing To A Standstill,0
SOENDOQ12A8C139A41,ARU0HTX1187B98B4C6,Lisa Lynne,Isla del Luna,1999
SOWHAEF12A8C13EF0C,ARVMPJC1187FB3B954,Pe'z,Spirit,0
SOTTXNS12AB0187861,ARDW5AW1187FB55708,Shawn Colvin,Another Long One,1989
SOXSLOL12AB0188039,ARHNL9K1187FB5730C,Stephy Tang,Leng Jing,0
SOQLGFP12A58A7800E,ARD7TVE1187B99BFB1,Casual,OAKtown,0
SOPVXLX12A8C1402D5,AR3JMC51187B9AE49D,Backstreet Boys,Larger Than Life,1999
SOAOIBZ12AB01815BE,ARPBNLO1187FB3D52F,Tiny Tim,I Hold Your Hand In Mine [Live At Royal Albert Hall],2000
SOZHPGD12A8C1394FE,AR9AWNF1187B9AB0B4,Kenny G featuring Daryl Hall,Baby Come To Me,0
SOSLAVG12A8C13397F,AROGWRA122988FEE45,Christos Dantis,Den Pai Alo,0
SOTTDKS12AB018D69B,ARMBR4Y1187B9990EB,David Martin,It Wont Be Christmas,0
SOMVWWT12A58A7AE05,ARQ9BO41187FB5CF1F,John Davis,Knocked Out Of The Park,0
SOQVMXR12A81C21483,ARKULSX1187FB45F84,Trafik,Salt In NYC,0
SODUJBS12A8C132150,ARI2JSK1187FB496EF,Nick Ingman;Gavyn Wright,Wessex Loses a Bride,0
SOBBXLX12A58A79DDA,AREDBBQ1187B98AFF5,Eddie Calvert,Erica (2005 Digital Remaster),0
SOTUKVB12AB0181477,AR7ZKHQ1187B98DD73,Glad,Blessed Assurance,1993
SOOJPRH12A8C141995,ARBGXIG122988F409D,Steel Rain,Loaded Like A Gun,0
SOBCOSW12A8C13D398,AR7SMBG1187B9B9066,Los Manolos,Rumba De Barcelona,0
SOQOTLQ12AB01868D0,ARGCY1Y1187B9A4FA5,Gloriana,Clementina Santaf\xc3\xa8,0
SOBKWDJ12A8C13B2F3,AR36F9J1187FB406F1,Bombay Rockers,Wild Rose (Back 2 Basics Mix),0
SOFNOQK12AB01840FC,ARNNKDK1187B98BBD5,Jinx,Kutt Free (DJ Volume Remix),0
SOGVQGJ12AB017F169,AR62SOJ1187FB47BB5,Chase & Status,Ten Tonne,2005
SOFFKZS12AB017F194,ARBEBBY1187B9B43DB,Tom Petty,A Higher Place (Album Version),1994
SOBAYLL12A8C138AF9,ARDR4AC1187FB371A1,Montserrat Caball\xc3\xa9;Placido Domingo;Vicente Sardinero;Judith Blegen;Sherrill Milnes;Georg Solti,Sono andati? Fingevo di dormire,0
SOLEYHO12AB0188A85,ARAGB2O1187FB3A161,Pucho & His Latin Soul Brothers,Got My Mojo Workin,0
SOPEGZN12AB0181B3D,AREDL271187FB40F44,Soul Mekanik,Get Your Head Stuck On Your Neck,0
SOXILUQ12A58A7C72A,ARP6N5A1187B99D1A3,Mitch Ryder,Jenny Take a Ride,2004
SOTCKKY12AB018A141,ARGSAFR1269FB35070,Blingtones,Sonnerie lalaleul\xc3\xa9 hi houuu,0
SOSWKAV12AB018FC91,ARULZCI1241B9C8611,Luna Orbit Project,Midnight Star,0
SONSKXP12A8C13A2C9,AR0IAWL1187B9A96D0,Danilo Perez,Native Soul,2003
SOUPIRU12A6D4FA1E1,ARJIE2Y1187B994AB7,Line Renaud,Der Kleine Dompfaff,0
SODREIN12A58A7F2E5,ARLTWXK1187FB5A3F8,King Curtis,A Whiter Shade Of Pale (Live @ Fillmore West),0
SONWXQJ12A8C134D94,ARNF6401187FB57032,Sophie B. Hawkins,The Ballad Of Sleeping Beauty,1994
SOWQTQZ12A58A7B63E,ARPFHN61187FB575F6,Lupe Fiasco,Streets On Fire (Explicit Album Version),0
SOLYIBD12A8C135045,AR051KA1187B98B2FF,Wilks,Music is what we love,0
SOINLJW12A8C13314C,AR8IEZO1187B99055E,Marc Shaiman,City Slickers,2008
SOGDBUF12A8C140FAA,AR558FS1187FB45658,40 Grit,Intro,2003
SORRZGD12A6310DBC3,ARVBRGZ1187FB4675A,Gwen Stefani,Harajuku Girls,2004
SODAUVL12A8C13D184,ARWB3G61187FB49404,Steve Morse,Prognosis,2000
SOFCHDR12AB01866EF,AREVWGE1187B9B890A,Bitter End,Living Hell,0
SOHUTDD12AB018A94F,AR2JD2Z1187B998A90,Ethel Merman,Small World,0
SOHNDEQ12A6D4F9FBE,AR7TTCH1187FB3F95C,Leon Russell & New Grass Revival,Truck Driving Man/Down In The Caribbean,0
SOLCALW12A8C132870,ARF6ZTO1187FB3684F,Story Of The Year,Swallow The Knife (Live) (Segue),2005
SOPOIQJ12A6701C8CF,ARPYBWQ1187B989C0D,Natural Elements,Mayday,1998
SOUMWOQ12A8C13A949,ARU0HTX1187B98B4C6,Lisa Lynne,Lake Of Dreams,1998
SOIUJEF12A8C13C878,ARUE3AK1187B9AC923,Neil Sedaka,Because Of You,1999
SOXXFEW12AB017F2A8,AR6W9T51187B9A8B8E,Maurice Larcange,Un Peu D'Amour Et D'Amiti\xc3\xa9,0
SOLUIMX12AB0189599,ARQ05GM1187B990512,A Static Lullaby,Rattlesnake!,2008
SODLRRT12AB0189535,AR1Y2PT1187FB5B9CE,John Wesley_ John Wesley,Disappeared,0
SOCTPFZ12AAF3B45AE,ARXN7S71187B9941BE,Coph Nia,Doppelg\xc3\xa4nger [Qliphothic Phantasmagoria],2000
SOPDILX12AF72AA3C2,AR1072G1187FB5B351,Tabu feat. Mitzib,Ain't No Love Ain't No Use (Love To Infinity Full Funk Mix),0
SOMYOQU12A8C13C2B4,ARXIIEY1187FB44EAF,Nights Like These,Ghost Town Rituals (Album Version),2006
SOWETWO12A6D4FA5F3,ARBUOOR1187B997391,Oasis,Morning Glory,0
SOFGVWR12A8C141D19,ARQ9BO41187FB5CF1F,John Davis & Emma Doyle,Rudolph The Red-Nosed Reindeer,0
SOADEBB12A8C1345D9,ARGC7FQ1187FB409CC,Stew,Tomorrow Gone,2003
SORZLRP12AB017D68D,ARRS5961187B99F9DE,Jauida,I don't Want to Be Alone Tonight,0
SOMGTTY12AB0185986,AR14CJ91187FB3A994,Eddy Arnold,Just A Little Lovin' (Will Go A Long Way),1967
SOIKYMH12AB0186452,ARJV0U41187B9AB715,All Time Low,Shameless,2007
SOILUPR12AB0186FC1,AR502DZ1187B98F8E1,Brian Dullaghan,And I Love You So,0
SOAXGUT12AB0184D53,ARWI6LR1187FB46E9F,Richard Galliano,L' Envers Du D\xc3\xa9cor,1999
SOWHNGE12A8C133D07,AR0AVIB1187FB37D01,Regina Belle,Quiet Time,1993
SOLULNS12A8C13008E,AR7OCK81187B98D1F1,Debbie Davies,Little Sister,1998
SOPMNJT12A8C13AC24,ARABFU01187FB46712,STEVE CAMP,Song For Mom (LP Version),0
SOPLBWU12AB01894DE,ARF88UQ1187FB5A3E9,Jay Tee & Baby Bash,All Over Me,0
SOJFCDO12AB01852EE,ARQZTGO11E8F5C0768,The Stolen Minks,I Hate You,0
SOISHVF12A8AE496BB,AR08GQF1187B98E316,Daath,From The Blind (LP Version),2006
SOLEQYS12AB017D59D,ARZGMLE11F4C840C9D,Extasick,Misanthrope,0
SOPHMAS12AB0186B88,AROATPL1187FB48E12,UFO,Chains Chains (Live In Hammersmith),0
SOVCZHI12A6D4FAB0D,ARBXIDR1187B9AB77E,Avril - Remix By Ana Rago,The Date (Remix By Ana Rago),2002
SOFZJFU12A8C1420A1,ARYCP7D1187B99516B,Pat Travers,As My Fire Flies,0
SOEWJWO12AB01865EB,ARVN9FZ1187FB393F1,SNOWPATROL,We Wish You A Merry Christmas,0
SOISSLO12AC96185B0,ARMD6JB1187FB3B0E7,Die Fantastischen Vier,B\xc3\xb6se,1991
SOCYAKZ12AB018708F,ARFAGIR1187B997EA1,Jeanie Lambe & The Danny Moss Quartet,Saturday Night Is The Loneliest Night In The Week,0
SOAXABK12A8C13C76F,AR6C8EJ1187FB3F473,Nelson Ned,A Mi No Me Importa,0
SOOBSJW12A6D4FA2B2,AROHMXL1187B9AF4B2,Yung Joc,BYOB (Explicit Album Version),2007
SOWFQKL12AB017D754,ARWNRBH1187B9B7E68,Philippe Sarde,Le Presbyt\xc3\xa8re n'a rien perdu de son Charme,0
SOACHGQ12AB018590E,ARRVUWA1187B9A0FE2,Orquesta Arag\xc3\xb3n,Ven Morena,2003
SOKQFOM12A8C13E738,AR0LVFQ1187B9A84E0,Jason Miles,Brighton by the Sea,0
SOZEMEV12A6D4F9317,ARZCEOJ1187B9A91C0,State of Chaos,CHAOS INTRO,0
SOQGZBE12A8C139160,ARD2NDU1187B99B615,Dropkick Murphys,Bloody Pig Pile (Live),2002
SONMGHJ12A8C137426,AREJO121187B995676,Taint,Hex Breaker,2009
SOFRROW12A6701CBEA,AR5WPYF1187B9B40DA,VHS Or Beta,The Melting Moon (Edit),2004
SOIMFZR12AB017F041,ARN5BHA1187B99E072,Leonard Kwan,Hawaiian Chimes,0
SOCPSFM12A8C136A50,ARUZL121187FB4B42D,True Believers,Turn Around,0
SOPWBZR12AB017C46D,ARW040W1187FB51082,Les Hurlements D'leo,L'accord\xc3\xa9oniste,1999
SORSTBQ12A8C144986,ARQ7XJG1187B991CEC,Charanga Forever,Tumba Tumba,2000
SOSVQVA12A8C137DEA,AR7S48C1187B99711E,Zuzu Bollin,Why don't you eat where you slept last night ?,0
SOHXSRS12CF530E601,ARM7C1Q1187FB471C8,Bullet For My Valentine,Suffocating Under Words Of Sorrow (What Can I Do),2005
SOETFVQ12A8151E8B3,ARYHTYH11EBCD7C884,The Hit Factory,I\x19m Moving On,0
SOAFUDP12A6D4F7211,AR7UOUK1187B99078C,Terry Snyder,Deep Night/Softly As In A Morning Sunrise (Medley),0
SOQZWXR12AB017FDE3,ARGEKDX1187FB3A5BF,Marcus Miller,Let Me Show You [I Just Want To Make You Smile],1983
SOTNQRU12A8C131FEF,ARNQESK11F4C83FD6F,Beatnuts,Monster For Music,0
SOGXQRO12A8AE47D50,ARN03F71187FB4E3F4,Ayo,Complain,2006
SOFDHHB12AB0187788,ARJ9B1V1187FB4DD1F,Kid Sister,Daydreaming [Jakwob Remix],2009
SOOCMUD12AC4686532,ARSS1OZ1187FB54440,Mons Leidvin Takle,Dansende Foran Speilet,0
SOPDAMI12A58A782EA,ARDG9Z71187B997023,Public Image Ltd,Ease,1985
SORZHIP12A8C13EEB8,ARZWK2R1187B98F09F,Rise Against,Everchanging,2001
SOIHMBZ12AC4688FD5,ARNNQ9E1187FB3C82F,Sizzla,Too much informa,2005
SOSLSTE12AB0180800,ARWI6LR1187FB46E9F,Richard Galliano,L'insidieuse (Live),0
SOWEMDM12AC3DFA56B,ARWSMC91187B9AD369,Helen Love,So Hot,1994
SOOUWXD12AB0181D16,ARZAXOR11F4C83EB65,David Mingyue Liang,Youlan_ Lonely Orchid (solo guqin),0
SOONDHS12A58A7CADA,ARFK98R1187B9B0552,Pursuit Of Happiness,Forbidden Fruit,0
SODYVBO12AB017C3A5,ARU9Q5Q1187FB3D6EB,Bobby Hutcherson,Recorda-Me,0
SOXKVHN12AB0184051,AR57Z841187B9B7D7D,Gregory Isaacs,Lady Of Your Calibre,0
SOLZTXD12AB0189AEB,AR82DJK1187B991107,The Pharcyde,Italian For Goodbye (skit),2004
SOKBJCQ12A6D4F9DCB,ARMUC731187B9A172D,Azis,Anti Geroi,2006
SOXLVKX12A6310E1C9,ARWD25M1187FB4C563,Amy Winehouse,Stronger Than Me,2003
SOOWWPQ12AB018E4B7,ARYF20K1187B9B76BD,George Lopez,Only For The Young,2009
SOIOEMI12AB0182C50,ARRESZG1187B9A3FBF,Les Hou-Lops,T'as 16 ans demain,0
SOHVUPT12AB0180D45,ARD88QA119B3403A02,The Cosmosamatics,Serene,0
SOZQKUN12A58A7BE4B,ARIHI8H1187B9B0058,Jackie Edwards,So Jah Seh,2006
SOFDXJM12A58A75955,ARHO1WI1187B98CB84,Michael Card,Joy In The Journey (The Final Word Album Version),0
SOFPXKK12AB01807D3,ARWI6LR1187FB46E9F,Richard Galliano,Chorinho Pra Ele (Live),0
SOCOQUZ12AB0181A1E,ARUWB5W1187B98D7A1,Ensiferum,Warrior's Quest,1999
SOZLDXZ12A8C1427BE,ARR9XHK1187FB3894D,Leila Chicot,Medley Le\xc3\xafla Chico,0
SOXTQOC12A6D4F6C56,AR82DJK1187B991107,The Pharcyde / Big Boy / Schmooche Cat / Randy Mack,The Hustle,1995
SOSLEMJ12A8C13F86B,ARIUQZL1187FB4303B,Erkki Junkkarinen,Rakkauden satu - Histoire d'un Amour -,0
SOXHJSE12A8C1364FF,ARQ05GM1187B990512,A Static Lullaby,God Bless You (Goddamn it),2005
SODUYOC12A67ADC8ED,ARBD4QW1187FB42153,Scar Symmetry,The Illusionist,2006
SOTAGIH12AB018152A,AR8QW7Y119B866993A,Oztara,La Route Est Belle,2005
SONKANV12AB017E5F0,ARJAVK71187B989FEF,Sonia Dersion,Urgence,2004
SOBCKIM12A8C13936C,AR0S7TA1187FB4D024,Christina Aguilera,Pero Me Acuerdo De T\xc3\xad,2000
SOPEYWY12A8C13A9EC,ARVD9M11187FB49291,Headhunter,Trapped In Reality,0
SOPYZLU12A8C14193C,ARV1ALU1187FB4D77E,Eighteen Visions,Our Darkest Days,2006
SOVSLSQ12A6D4F8F77,ARVZPW91187FB4D73C,Baby Huey & The Baby Sitters,California Dreamin' (LP Version),1971
SOOBPLB12AB018ABBA,ART70HI1187B9A37BC,Elmore James,Dumb Woman Blues,0
SOKAYCT12AB018ACE9,ARCICZN11EB9C810B3,Rising Lion,Letting You Back In,0
SODQWRC12A8C13D19B,ARW9QSZ1187FB4B93E,George Harrison,Hear Me Lord (2001 Digital Remaster),0
SOHSGTX12A67020685,AR633SY1187B9AC3B9,Weezer,Don't Let Go,2001
SOARVHI12AB018C588,ARDQO721187FB3C6D9,Rodney O & Joe Cooley,U Don't Hear Me Tho' (Street Mix),1993
SOQLNGZ12A8C1314E8,ARUF71J1187FB511C1,Boots Randolph,Lonely Street,1963
SOUOYDQ12AB017EFFC,AREP8KM1187B9A3A7B,Jackson United,Undertow,2008
SONPXHA12AB017D876,ARD88QA119B3403A02,The Cosmosamatics,12 Seasons of Love,0
SONETAK12A6D4FB69A,ARQXAUH1187B9BA010,Bobbie Gentry,Courtyard,1968
SOSOMQZ12AB0180900,ARLH4CH11C8A4173EC,Creedence Clearwater Revived,Have You Ever Seen The Rain,0
SOUIYTT12A8C137D45,ARRHVVL1187B991E41,The Johnny Otis Orchestra,Cry Baby,0
SOKIXDM12A8C136E04,ARCEOW71187B9A5A71,B.A.D.,Interlude,0
SOPJIAU12A8C13DF3A,ARHBYTA1187FB3C812,Luar Na Lubre,Terra,2001
SOMMMJG12AB0188A1C,ARX0IEI1187FB4FF4B,Circular,Mother,0
SOWCGOU12A81C2194D,ARHEQ501187FB4F898,Fruko Y Sus Tesos,A La Memoria Del Muerto,2004
SOAQFIX12A6D4F8A72,AR19GQN1187FB3ACF5,The Bucketheads,Sayin' Dope,1995
SOSHODS12A6D4F79BC,ARIPLUN1187B99B9F9,The Police,When The World Is Running Down_ You Make The Best Of What's Still Around,0
SOMVEML12A8C13473F,ARM9Q581187B98E984,Kinky,My Bonnie Lies Over the Ocean,0
SOLHMFG12A81C21E88,AR3752L1187FB4B67E,The Real Kids,Now You Know,1996
SORNGOF12A8C144013,ARR8AIK1187B9A0BCE,Eddie Boyd,I'm Sitting Here Waiting,0
SOXIPMV12A8C135AB0,ARIFTCD11F4C84086D,Tha Chamba,Korrupted - Remix,0
SOYBTTM12AB01899E8,AR6BIWA1187B9ABAE8,Jack Orsen & Taktlo$$,Sex Objekt,0
SOUDYEW12AB0183E5C,ARYWU5F1187B9A77BE,Olov Johansson_ Catriona Mckay,Rain / Ekoln,0
SOBXYZM12A8C140450,AR37ILI1187B98E27B,Shriekback,Reason With The Beast,2005
SOJISRJ12A8C1323D7,ARPKATM1187B9B76E6,Hatebreed,As Diehard As They Come (Album Version),2006
SOXTTCW12A8C1331EF,ARFZSPU1187B9B5BA9,John Frizzell,No Unexpected Guests,2002
SOKMFTY12AB0183216,AREPD8D1187FB3F5BC,Sister Hazel,Walls And Cannonballs (Album),2010
SONUYNP12C41E0741F,AR93D4D1187FB3ACAD,J.J. Cale,Trouble In The City,1983
SOSOQET12AB0181A68,AR858UO1187FB437B4,Precious Bryant,Dark Angel,2005
SOCOICY12A8C140D18,ARF2EHS1187B994F4E,Kings Of Leon,Knocked Up,2007
SOVIRCP12AB01891FE,AROF4LP1187FB41C51,Selena,Ven Conmigo/Perdoname (Live),0
SORCBRS12A8C138350,AR8LMZM1187B9A8160,Brooke Valentine,Taste Of Dis (Explicit Version),2005
SOTKKSP12A6BD53D32,AREUYDJ1187B9BA040,Krystof,Prvni vesela,2006
SOXZUAY12A58A7B63C,ARCP8YG1187B997D72,Claire Hamill,If You'd Only Talk To Me (Bonus Track),0
SOCMIYJ12A8C1384E3,ARP07GD1187B9B9DA4,Los Originales De San Juan,Librado Maldonado,0
SOGJYZW12A8C134DBD,ARQ76LG1187B9ACD84,Black Flag,Crass Commercialism,1982
SOEORMV12A6D4F7455,ARA373P1187B9A74C7,Barbarito Diez,Flores Negras,0
SOYRLBG12A8C145AD9,ARBZHTB1187FB3A725,Aaron Watson,Rollercoaster Ride,2008
SOXBGFT12A8C13B4BF,AR82GTS1187FB5662F,Mary Black,Turning Away,1999
SOYVQII12A81C2115C,AR2EHC11187B9AD895,Satan's Host,Metal from Hell...22nd Century,0
SOJCFUI12A6D4FC28C,ARCT5P61187FB3D950,The Impressions,The Girl I Find (LP Version),0
SOEVPYU12CF5827356,AR0WLH6119B8669027,Owl City,Panda Bear,2007
SODPTKR12AAFF43568,ARDK5LC1187B9AB681,Bobby Bland,Drifting From Town To Town,2006
SOLTRLC12A8C13E710,AR5BLB01187FB57E99,Headliners,Negativ Song,2006
SOWMUXA12AB01840EC,ARGAWJY11F50C50904,Jane Winther,The Lords Prayer,0
SOAIGUM12A6D4F6FCB,ARSYOWS1187FB41157,The Rascals,Nubia (LP Version),0
SOHGDHJ12A8C13F54D,AR97EHA1187B98AD5F,Blind Blake,Blake's Worried Blues,0
SOWXYMX12AB017F190,ARLZ2LD1187B9B17FD,Emilia,You're My World,0
SOUSQZF12A8C13BBB9,ARGWFMR1187B98D0E7,C\xc3\xb3mplices,Ojos Gitanos,1991
SOLCIZY12A6D4F6A61,ARMT23H1187B995083,Emilio,Mira Nina,0
SOIKLHC12A6D4FA158,ARV6QHT1187FB5537A,Nana Caymmi,Solamente Una Vez,0
SOQXUJL12A6D4FA238,ARXY0SI1187B9B3064,Kasia Stankiewicz,Zolte Slonie,2006
SOKTTZL12A67ADC7CD,ARNDBEM1187B9A2918,Turisas,Sahti Waari,2004
SOZDUEQ12A8C14440E,ARDNW1B1187FB4ABBB,Ch\xc3\xa9co Feliciano And Joe King,Nina Nina,2006
SOJFAFW12A8C142321,AR5JR4O1187FB35F58,Cache Cache,Only Do for Love,0
SOJZZHD12AB01821A2,ARYKXSD1187B9A4DAD,David Hudson,Arrival,0
SOQVKQN12A8C13B95A,ARABTW91187FB3A73B,David Summers,Las Murallas De Jeric\xc3\xb3,0
SOEXHZZ12AB018661D,ARIPQAE11F4C83B78A,Rummage,Megatrend,0
SOWOSLT12A8C13F193,ARUDPRC1257509BA98,Adr Lavey,In The Name of the Father,0
SONBXTX12A8C138834,ARJAZLO11F4C83B642,Bill Boyd's Cowboy Ramblers,I Can't Tame Wild Women,0
SOBEVMI12AB018E480,ARSKSFC1264D0E32F8,Canis Dirus,A Somber Wind from a Distant Shore (Album),0
SOVYOMR12AC468ABB9,ARMD0G81187B99A519,Vickie Winans,Little Timmy,0
SOVSGKJ12A6D4F9925,ARZCXO91187FB53708,Justin,Erica,0
SOXKCIT12A8C13A881,AR1LQNB1187B9A6AE5,La Portuaria,Marcando El Ritmo Al Caminar,0
SOXXWCZ12AB017D07C,ARVAWTX1187B9A9990,Antonis Remos,To Agalma,0
SOIZXXS12AC468645B,ARKXLIJ1187B9A4C54,Percy Faith And His Orchestra,Damisela Encantadora,0
SOUYCPO12AAF3B3E0B,AROBERX1187B9B437A,Stars Like Fleas,You Are My Memoir,2007
SOMKWCF12A8C142BCD,AREDW1C1187B9ACAC2,Gaetano Donizetti,Donizetti: Roberto Devereux: L'ore trascorrono...,0
SOSMXVH12A58A7CA6C,AR6PJ8R1187FB5AD70,Shakira,Pienso En Ti,1995
SOKZYGT12A8C139568,ARAHQDS1187FB55275,Maysa,This Time I'll Be Sweeter,0
SOYSHPW12AC960A4D6,AR43KFF1187B9B74B1,Little Freddie King,Bus Station Blues (Live),0
SOBSKJV12A67AE0CC4,AR21YNH1187FB49649,Ms. Dynamite,Mr. Prime Minister,2005
SOHRTYN12AB018CCDE,AR72THZ1187B9974EF,Andy Russell,I Love You And You Love Me,0
SODPLYE12AB01898FB,ARA3I0J1187FB57869,Blink-182,A New Hope,1997
SOQSYGY12A8C137E0F,AROF4LP1187FB41C51,Selena,Como La Flor (2005 Re-mastering) (Live),0
SOJPXLR12AB018378B,ARXOKNT1187B9AA521,Kali,Ponto,0
SOJCRCV12AC468654B,ARMD0G81187B99A519,Vickie Winans,Great Is Thy Faithfulness,0
SOFAJKC12AB018B184,ARA0YAE1187B9B1D16,John Brown,Party In The Burbs,0
SOMTZYN12A8AE471C0,AR4CH531187FB4EA21,Abysmal Dawn,Compulsory Resurrection,2008
SOJCHPN12A8C132491,ARPGPI81187B98AEEA,Chaotica,Lobotomy,0
SONVUII12AB0183269,AR1KMPF1187B99AA98,Lara & The Gumbo Lickers,The tears I cried,0
SOLRRKL12A6D4F9A14,ARJIWJH1187FB3F6B9,Elvin Bishop,Party Til The Cows Come Home,2005
SODGOXT12A8C1418DE,ARK82DC1187B9A1FEB,Gordon Jenkins,Don't Cry_ Joe,0
SOPMOPR12A6D4FBC72,ARECPYG11C8A42B5BF,1. Futurologischer Congress,La Excursion,0
SOLQSUX12AF72AB397,AR0CDSK1187FB52ED6,Asleep At The Wheel,Big Balls And Cow Town,0
SOMRFYS12A8C13CCA4,AR0NKFJ1187B9AF1FF,Neil Innes,Lie Down And Be Counted (2007 Digital Remaster),0
SOBDARW12AB018BB05,ARGEKDX1187FB3A5BF,Marcus Miller,Your Amazing Grace (feat. Raul Mid\xc3\xb3n),0
SOVXNAP12A81C234AE,ARSTSEH121318C5B01,Siouxsie,Into A Swan,2007
SORDNTC12A8C13FE63,ARCP8YG1187B997D72,Claire Hamill,To The Stars,0
SOKCFEJ12AB017BE83,ARFFDZU1187FB50682,Alan Silvestri,The Joes Mobilize,2009
SOKKRTJ12AB0182F77,ARFZNR41187B990AF7,Sunnyland Slim,I Got To Quit My Baby,0
SORMWFU12AB0185891,ARZ05QG1187FB3843E,Byther Smith,So Unhappy,2004
SOMXSEH12A8C1371EA,AR0693R1187FB59D32,Dusminguet,San Cristobal,2001
SOTSZZK12AB0189F9D,ARBON001187B99BAD8,Rudolph Valentino,Kashmiri Love Song,1992
